105	10227	6	25.32
969	103	13	5.27
4415	5628	3	42.95
120	4322	3	9.64
145	212	10	9.31
120	858	18	58.52
116	1418	5	8.87
113	3756	21	136.96
6814	103	3	4.27
4768	101	9	12.35
101	12646	3	5.11
5491	114	3	10.71
316	366	8	38.05
4756	102	6	9.57
14702	101	5	16.9
1785	106	8	7.68
701	312	3	12.02
106	493	125	442.94
137	1441	3	6.38
10167	117	3	16.13
141	209	10	8.4
18308	101	3	8.07
5581	107	3	7.51
5681	155	4	25.98
57	2641	8	27.75
258	748	63	612.79
3320	107	6	15.62
288	153	7	8.98
136	640	4	4.79
401	180	40	245.19
130	9195	5	35.25
9826	14	3	4.03
363	146	16	48.78
101	11782	5	12.91
1004	541	6	43.08
10532	9	7	63.39
116	1048	5	6.47
119	1220	18	70.53
299	16	102	682.94
265	108	30	23.88
7328	12	4	4.45
103	15277	3	10.61
1152	1605	4	35.76
207	220	5	7.04
269	1427	4	22.22
4289	109	4	10.07
116	2510	8	30.37
1252	105	12	9.91
14117	12	4	11.25
5637	14	10	22.31
6664	103	5	11.64
143	5567	3	16.24
106	21125	4	24.81
7019	121	3	13.85
16119	12311	3	61.26
2646	207	4	24.6
1116	268	6	35.19
853	6697	5	61.34
208	15658	5	57.75
3119	116	4	11.72
7662	12	4	4.94
408	472	14	96.47
654	113	13	22.76
126	1133	7	18.28
620	213	3	8.05
123	271	9	3.99
272	971	3	12.71
2317	192	4	21.62
4296	14	9	12.36
334	151	40	191.65
102	20455	5	27.74
13154	12	3	6.09
101	40866	3	18.16
520	1139	6	44.4
16	4255	5	31.48
389	3495	4	33.98
163	3082	3	14.37
217	106	38	4.93
2259	110	12	41.04
6322	12	32	200.36
4268	104	16	56.9
101	1128	42	53.38
3247	1526	4	44.32
218	2201	5	31.66
129	433	8	10.77
1083	2034	8	86.08
3126	124	4	13.66
475	1092	3	17.25
1883	356	5	36.84
11896	103	3	8.47
2430	144	4	16.24
102	6722	11	40.83
379	524	7	38.8
4567	14	8	10.46
314	917	25	221.65
252	105	124	208.6
105	666	24	20.77
130	265	15	20.47
132	1515	3	6.22
356	154	7	12.87
16185	101	4	12.34
103	22341	3	14.31
123	4264	11	67.91
102	17751	3	11.29
126	1971	5	15.39
842	604	4	25.03
426	250	3	7.38
452	287	4	14.02
3012	107	5	10.42
4959	3857	3	41.04
12606	12	3	5.63
7428	534	15	215.48
808	759	7	54.6
2823	14	14	18.52
125	2594	8	35.19
238	260	14	56.76
101	19926	3	9
241	651	4	14.59
103	5259	6	12.51
1979	751	4	33.92
102	4141	23	92.61
105	3523	14	43.02
101	2220	29	55.19
596	1040	6	44.82
2133	124	4	10.42
3155	122	3	8.26
128	1449	35	225.91
101	2930	11	9
102	3302	24	83.06
105	3674	9	20.67
186	1458	3	11.05
989	4653	3	31.36
157	132	162	661.01
2972	14	11	11.18
920	105	29	49.46
101	6404	18	66.49
6468	953	4	47.67
178	1633	7	37.33
150	118	33	8.9
9129	117	3	15.09
127	211	11	4.81
121	1443	15	61.35
1834	7	28	234.06
748	106	12	4.24
1922	146	4	14.36
932	12	38	36.96
106	8762	7	30.42
4449	114	3	9.17
607	139	4	5.2
196	306	7	17.98
17198	12	3	8.64
439	5850	5	52.63
1306	104	32	72.54
259	142	10	13.04
109	3936	3	5.55
919	987	4	29.65
3145	8060	3	43.68
1318	14	41	70.94
120	3933	3	8.93
10235	12	3	4.19
173	1021	3	8.06
116	323	10	6.22
20278	101	4	14.95
12	11352	5	13.1
4676	103	4	4.55
556	3549	4	37.03
231	7332	3	25.15
34872	7403	3	68.16
2029	124	3	6.08
17249	12	5	20.99
395	3376	19	224.86
769	6305	4	45.42
5675	106	3	4.66
363	195	3	4.41
7266	104	11	46.8
427	4352	6	60.63
101	14328	7	28.35
106	17213	3	13.87
2276	3366	3	34.38
142	1172	30	195.17
105	15260	3	11.54
113	341	44	123.78
3265	633	5	48.72
373	101	75	39.3
2419	103	17	39.58
57	4187	6	23.59
1077	136	3	4.79
408	3005	3	23.13
532	216	5	17.11
698	581	3	15.56
635	130	6	8.81
671	119	6	5.51
29069	12	4	25.04
3735	113	5	17.3
321	109	57	134.15
2775	1192	3	28.99
10195	106	3	8.93
1045	2720	4	39.71
372	1207	3	16.52
887	102	15	4.83
4196	10042	11	212.87
5553	118	8	46.65
165	497	15	63.18
2876	108	4	6.69
286	1503	11	86.43
11597	10567	3	56.77
3978	105	8	18.09
133	8691	5	36.8
103	9529	5	16.25
774	171	5	15.5
11743	110	5	30.01
331	2664	5	40.28
117	530	170	1163.91
118	167	36	27.49
3873	12	17	39.33
175	2567	6	35.96
838	195	3	8.61
678	399	3	13.4
144	807	5	11.63
1701	1018	9	94.08
116	1645	8	23.26
117	777	9	15.67
2630	168	3	13.72
119	4745	3	10.2
367	23695	4	58.99
18732	14	3	9.73
164	203	16	34.72
9714	12	5	11.2
290	283	6	19.69
108	2233	6	11.22
1823	14	13	6.47
2840	103	11	20.49
1871	107	6	8.92
951	156	5	15.47
2	2230	4	12.07
2283	235	3	16.72
10754	107	5	26.7
1425	8424	4	53.98
156	1343	3	8.45
121	1373	24	118.67
1225	116	8	18.59
1504	207	8	49.85
7147	30130	3	63.19
10433	14	5	12.02
150	6757	4	26.83
869	739	3	18.47
105	22594	4	23.74
12	128	354	12.91
4883	222	3	21.63
104	1632	29	73.1
630	224	3	8.57
131	1338	7	22.67
216	1152	4	18.08
3888	969	8	96.54
40839	14	3	18.94
7789	101	11	33.68
2805	151	5	25.19
12681	104	3	8.94
756	885	5	36.39
8375	12	4	5.79
8247	109	3	10.7
12	6846	4	4.01
102	5856	9	25.81
542	504	4	20.14
756	5132	3	30.61
101	7147	12	35.99
479	114	8	6.01
1713	1124	3	25.32
103	2124	12	17.25
131	2018	6	22.75
1141	139	5	13.95
134	141	31	23.16
4687	106	4	6.39
18563	262	3	35.48
101	2130	14	8.98
122	5296	3	11.92
1920	109	11	29.55
103	22691	3	14.31
101	24211	4	19.31
1894	86	3	12.99
10726	104	5	18.17
1869	101	48	121.96
155	1246	5	17.4
124	1328	4	6.96
22583	104	3	14.34
103	22431	4	22.44
3306	2007	5	60.97
125	1798	4	9.13
124	611	7	9.44
4446	19875	3	54.38
253	7123	3	25.58
12	1531	19	13.39
101	1934	48	125.88
101	3901	10	11.7
9165	12	4	6.46
102	1098	52	134.41
2739	118	4	11
24134	12	3	12.23
132	1804	5	16.69
2325	106	14	33.33
8352	20872	4	84.88
14221	101	5	15.7
12	7372	6	11.26
102	6644	4	6.68
544	1552	17	175.15
346	29956	3	43.06
154	224	30	96.91
869	3580	3	28.73
133	20901	4	40.19
123	5063	10	64.27
358	14	57	17.93
866	282	4	18.74
9516	12	5	10.65
853	3629	10	121.1
439	2922	5	44.01
7596	405	3	30.29
980	873	4	29.24
1463	800	7	63.85
106	2702	22	80.91
5307	140	6	39.8
666	109	9	5.34
396	122	13	20.37
1002	102	36	60.83
103	12211	6	27.37
116	1918	7	20.69
101	15115	3	6.64
176	1057	5	18.81
174	286	8	16.52
142	336	9	16.26
3393	118	6	23.77
5311	8	4	22.8
115	4025	5	19.19
293	85	7	19.38
20695	104	3	14.34
25427	107	4	32.11
206	1993	3	14.48
207	1202	9	54.16
644	181	7	24.95
5952	151	8	63.35
460	130	7	8.55
368	119	19	34.94
102	9371	7	26.06
224	22693	3	35.39
5032	103	4	5.23
12	10497	4	8.12
1038	109	7	6.18
2810	437	45	620.03
736	2720	3	25.8
140	239	15	25.69
111	1946	4	5.61
198	418	7	22.77
12400	101	3	5.11
3058	108	3	3.99
112	5775	33	308.69
7154	219	3	24.52
2181	39226	3	58.96
795	125	6	9.33
2843	121	5	17.16
138	181	27	41.64
200	1269	11	69.29
111	4721	3	8.05
1123	144	4	10.05
262	2698	3	18.82
8698	121	3	15.63
113	2636	13	59.6
2819	137	6	29.18
173	6425	3	20.37
2371	5013	7	100.59
119	7295	3	13.48
1962	138	5	18.42
10053	12	4	7.65
269	3631	3	21.24
58	86	7	9.48
148	887	3	5.12
9729	3307	3	45.6
105	12571	3	9.83
237	444	3	7.29
22228	101	3	10.14
9006	103	3	6.39
469	102	31	12.43
1906	124	6	18.8
343	629	3	12.08
285	272	10	40.59
1852	114	5	10.88
225	447	5	16
108	1716	18	60.7
12537	124	5	38.42
121	797	16	48.97
178	481	5	11.62
156	895	3	6.25
185	1403	6	29.51
3242	103	6	6.57
2886	1658	11	145.36
271	218	8	23.21
538	176	3	4.85
10040	57	14	125.71
2523	106	10	19.46
474	868	4	23.46
101	8048	12	41.89
102	6374	15	64.71
862	580	3	17.01
20134	104	7	52.52
315	304	7	28.56
2194	12	21	30.87
129	144	23	5.51
11118	14	3	4.97
220	1801	4	21.81
160	1703	14	90.47
14382	102	7	36.2
103	155	211	145.48
1022	411	3	16.08
101	5597	8	12.29
3547	196	5	34.44
102	4729	25	116.27
101	7339	5	6.58
8244	119	3	14.47
5177	856	3	31.44
1230	112	6	7.99
655	231	4	14.09
840	214	5	21.28
122	5104	3	11.64
239	169	9	15.74
238	532	3	8.22
16	3890	7	47.43
209	2383	5	31.95
102	40059	3	21.6
4064	196	3	18.64
4094	103	6	9.23
284	114	14	9.85
247	909	4	17.47
105	3175	16	49.41
7855	1532	3	38.51
104	3555	5	5
101	2432	18	22.24
161	3217	3	14.58
2075	142	5	20.52
129	5745	3	13.93
1019	104	28	43.1
9497	103	3	6.68
21931	110	3	20.6
447	141	11	28.12
105	7496	8	31.23
756	616	3	16.49
657	14	37	17.21
249	2784	3	18.59
10639	144	3	21.8
103	1542	16	21.22
191	377	18	84.2
240	19942	3	34.82
154	7527	7	59.34
20885	102	6	43.2
545	2478	3	23.37
484	288	23	162.78
13404	101	3	5.56
10631	14	3	4.63
121	1167	20	84.81
156	1581	5	20.46
152	690	3	4.03
1196	1067	3	22.68
11266	201	3	27.59
241	141	129	756.02
17600	12	3	8.64
1410	1163	12	131.12
931	199	3	9.5
8284	101	5	7.97
361	1579	11	94.79
3672	8475	3	45.02
102	37738	3	21.6
101	17456	3	8.07
1679	1012	3	24.48
123	724	54	291.2
3178	114	3	7.05
1801	106	7	5.57
105	20301	4	21.86
7847	12	5	8.44
240	1111	26	221.85
19858	103	3	13.12
105	6564	6	17.5
115	13264	3	18.12
215	381	7	24.31
13671	12	3	6.61
28	57	20	53.18
103	2602	15	33.69
134	2063	13	73.19
129	2593	4	13.53
101	3299	24	57.69
102	823	95	308.01
101	1451	45	82.91
5388	114	3	10.56
161	137	106	382.75
1020	345	3	14.94
858	2107	3	24.97
12561	103	3	8.92
105	6765	14	68.75
103	6533	4	7.43
16641	14	3	8.01
154	486	4	5.64
718	610	4	23.64
2889	1249	3	29.52
2790	101	23	45.61
3815	14	14	26.77
178	2237	4	19.62
1773	105	9	8.46
13598	12	3	6.09
12	22677	3	10.73
1875	12705	3	43.9
183	322	4	5.77
123	1879	17	86.58
1447	106	12	14.78
8089	35178	3	68.95
423	108	23	29.78
5633	104	25	139.39
2560	228	3	17.38
4961	122	4	17.43
484	312	4	15.51
222	103	66	23.31
102	3625	5	4.07
103	3237	7	9.34
632	733	17	152.66
104	5341	9	26.35
163	5803	3	19.04
5621	14	11	26.08
6676	143	4	26
3483	107	5	11.87
7031	120	3	13.28
509	437	6	32.67
1471	12	15	5.57
1369	894	6	53.3
101	6862	26	138.4
2868	233	3	18.24
5262	104	15	59.94
5235	528	3	28.56
7312	12	6	10.84
1264	106	26	60.15
2320	152	3	10.81
16231	14	3	8.01
101	293	598	2394.17
105	1608	32	95.47
1170	992	4	31.7
130	1873	3	6.57
11867	12	4	9.19
1445	194	4	17.62
5597	107	3	7.51
155	8203	3	20.66
1475	105	18	30.72
1059	121	5	7.65
183	999	4	13.59
651	212	5	18.41
1647	113	6	12.64
1320	151	15	83.75
3336	107	11	41.63
57	6188	7	36.98
1073	584	3	18.35
1521	443	12	109.17
6298	106	3	5.23
261	2061	3	16.94
111	3830	4	11.05
3674	122	9	47.27
170	1933	6	31.56
137	1122	7	22.39
164	615	5	12.69
4583	14	7	7.66
12	8608	6	13.78
142	1019	4	9.09
105	15613	6	33.65
177	350	4	5.67
143	632	4	5.92
113	1853	15	60.74
115	1605	8	22.12
1285	103	28	54.87
2303	14	18	23.88
328	183	7	16.9
2881	244	3	18.63
12	13073	4	10.48
104	16017	3	11.34
115	1756	27	145.15
129	16371	3	23.11
1799	386	3	19.22
9179	155	3	21.56
128	14388	8	79.15
269	4538	6	54.16
1609	3828	4	46.64
103	9941	3	6.98
105	11431	10	59.36
4280	14	9	12.36
799	984	3	19.66
110	3245	3	4.92
194	1145	8	42.43
111	1133	5	4.48
255	2160	6	42.36
57	1876	29	153.59
285	7297	3	27.07
20175	4403	3	54.38
139	4883	3	14.8
10858	12	3	4.5
439	845	8	56.4
1426	103	9	3.94
101	26039	5	30.27
2779	110	6	15.52
1752	108	7	11.71
14669	14	5	18.14
831	154	3	5.51
109	3671	3	5.05
261	646	3	9.86
111	831	12	21.21
603	1871	4	31.61
136	118	295	932.62
167	129	33	40.16
2201	133	3	8.68
285	6931	8	88.26
111	4543	8	36.27
7148	106	3	6.1
944	964	33	391.52
880	148	3	5.08
16632	109	4	25.25
6730	7066	3	48.19
116	2187	9	33.42
12	14216	5	16.68
236	287	6	16.35
2783	107	5	9.79
4739	179	3	18.27
1962	103	14	21.65
465	373	3	10.93
101	9875	12	50.32
2090	1745	3	29.33
16831	101	3	7.3
17852	14	3	8.79
116	4794	3	10.08
8293	107	4	16.21
113	6809	3	11.65
104	8670	6	20.61
14660	14	4	12.32
7178	197	3	23.3
102	8918	3	5.63
105	8290	4	10.82
972	106	20	27.65
147	821	8	26.08
771	12	29	10.87
10	12756	10	196.29
114	2220	4	8.54
11802	103	4	13.71
9761	101	10	36.6
57	4446	3	8.12
345	699	4	19.06
8171	196	3	24.16
6093	101	10	21.72
10776	12	3	4.5
2807	14	12	12.7
1119	121	10	28.31
123	3291	3	8.72
9127	102	18	116.71
213	1479	3	13.05
105	16712	3	12.26
488	1263	7	54.48
133	741	23	105.44
597	1892	3	22
104	3286	7	9.53
21357	4306	4	77.54
3347	5758	5	74.31
2908	164	12	90.47
307	20910	5	72.54
1594	106	8	6.46
37673	117	3	31.83
506	527	19	153.93
12915	16	6	60.73
5496	107	4	11.98
572	196	4	10.71
101	4435	7	5.95
17150	33608	3	76.17
157	175	11	8.66
7473	105	4	9.87
128	1697	3	6.03
101	748	27	4.85
12	57	836	99.09
101	2979	12	11.54
249	658	3	9.5
101	39459	3	18.16
126	6424	4	21.56
2976	207	3	17.42
1983	4699	3	36
127	108	302	461.55
7493	12	7	15.23
2	5428	3	13.5
1060	103	16	12.35
4125	14	9	11.81
392	159	5	8.28
19135	367	3	38.43
2667	109	6	13.63
104	33319	3	22.51
104	6891	3	4.46
446	126	30	107.26
106	27573	3	19.82
12	5549	5	4.66
103	682	18	6.29
105	404	338	1777.49
104	290	92	124.34
101	1209	45	67.97
102	1061	35	61.94
222	2068	15	127.16
3699	14	8	7.34
128	1066	22	106.34
216	2217	3	15.96
101	1887	54	153.24
105	649	22	15.84
103	371	35	15.95
102	2481	49	217.08
101	3882	15	28.27
251	818	41	365.48
723	668	4	24.3
215	121	27	36.68
101	7566	6	10.22
103	7102	3	4.61
513	232	15	84.75
8405	112	4	19.29
105	4592	9	25.31
3128	109	31	187.91
105	20091	3	14.08
272	204	8	21.18
124	654	31	127.96
7970	106	4	11.46
2114	106	7	7.28
106	11789	4	15.98
1536	235	4	21.13
111	10946	5	30.61
356	168	4	5.42
4605	122	4	16.57
106	9300	6	25.33
5751	2462	3	38.93
167	699	3	5.72
7959	103	3	5.41
3356	167	4	22.59
108	3612	10	38.58
1429	121	4	6.64
2419	138	4	14.88
102	26290	5	36
4140	101	7	5.21
231	1653	8	54.43
171	2683	3	14.01
2337	815	5	47.58
4896	104	8	19.67
203	1153	8	44.81
115	646	13	24.95
105	15293	4	18.08
149	292	6	6.15
4544	28083	3	59.69
2686	110	16	70.93
1097	12	35	38.28
2539	1185	3	28.23
3049	144	5	25.02
8040	108	3	10.32
5099	270	3	23.85
428	732	3	14.32
5003	14	6	6.14
2094	469	3	21.28
4616	1448	9	122.62
6665	4784	3	45.08
772	1853	3	23.51
2658	14	18	29.49
105	14408	3	10.91
144	1114	14	68.38
1395	168	3	9.63
4947	2828	3	38.9
7590	19209	3	58.85
11701	103	4	13.71
169	604	29	172.84
170	983	4	12.35
999	11097	3	38.83
200	1809	5	27.29
601	1402	11	102.61
110	3053	3	4.6
111	2657	8	26.3
375	227	21	119.95
139	194	19	26.29
109	105	1412	1694.22
2140	14	11	5.62
107	879	9	8.32
257	1045	7	41.01
3833	125	5	21.78
553	106	37	54.66
971	118	9	19.52
433	1012	3	16.25
4622	17345	4	74.75
737	953	6	46.26
117	2982	3	6.95
800	8	5	10.5
206	1390	4	18.52
119	480	57	247.34
113	1270	5	6.65
120	12	648	95.39
36279	104	3	22.51
5442	112	8	40.66
677	245	7	33.54
12	14740	3	7.19
1284	273	4	21.45
115	1303	9	23.15
589	105	38	52.67
525	3708	3	25.89
15345	14	3	7.33
6423	12	6	9
4794	124	3	11.56
20044	106	3	14.86
5165	931	3	31.95
112	7898	6	33.12
29285	2437	4	79.71
108	1805	8	15.55
1117	229	6	32.28
1078	5118	4	46.18
670	113	9	10.81
138	1099	4	8.67
21018	9295	3	61.87
16306	102	8	51.38
6906	3518	3	42.97
6230	105	3	4.58
3319	171	4	22.74
137	7049	3	17.14
438	183	3	4.45
1394	103	14	13.59
106	5765	5	12.55
1012	205	3	10.31
6242	12	5	5.73
119	4034	4	14.32
103	13146	3	9.42
15286	14	3	7.33
326	106	34	20.42
2883	288	11	104.11
3744	116	5	18.86
114	621	6	4.19
207	387	3	5.5
105	10915	5	19.7
12329	8946	4	77.31
3046	124	7	31.22
400	12	79	65.37
366	197	64	471.45
6693	106	3	5.73
104	8805	4	10.37
1070	132	4	7.88
113	5057	9	48.78
5700	101	9	16.21
464	151	7	14.71
6844	367	18	249.83
101	13985	9	44.25
101	16344	3	7.3
102	14447	8	44.88
436	154	16	59
5008	124	4	18.05
6035	122	4	19.52
2485	2249	3	32.3
106	1836	20	51.29
139	1142	15	73.48
138	217	27	62.2
169	268	5	5.54
1243	180	3	9.72
5911	2138	4	53.57
107	3818	4	8.67
1971	767	3	23.86
8241	103	4	9.64
5166	14	8	12.57
9390	112	4	20.56
141	4764	3	14.75
1047	450	5	32.96
501	113	14	20.59
701	420	6	35.96
1151	938	16	170.83
2839	14	11	10.4
106	2606	8	13.21
101	11076	7	22.44
35966	598	3	50.73
101	9086	4	5.79
105	9830	7	31.17
7683	243	3	26.09
115	3355	4	11.94
10748	105	3	8.56
142	2785	5	23.95
176	202	8	9.59
1219	126	3	3.94
4705	14	6	5.55
102	13492	4	13.97
113	1458	8	18.87
529	956	3	17
102	11912	7	31.38
101	10701	5	11.48
904	105	16	12.24
2956	14	10	8.77
128	9425	4	26.55
6119	171	3	19.88
112	1743	6	11.65
1724	276	30	307.48
827	106	22	28.66
289	247	7	22.06
1819	2087	3	29.54
9689	109	6	33.59
8333	14	6	13.49
1878	1430	6	63.29
10383	105	4	13.28
340	1027	6	38.15
106	6481	3	5.56
13486	710	5	69.9
112	5679	3	9.57
57	5307	3	9.49
6575	118	3	12.61
31648	106	3	19.82
125	806	19	69.45
101	21839	6	36.32
164	8917	5	43.73
13777	10109	4	80.41
3638	18628	3	52.98
1189	14991	3	42.79
2198	122	14	69.59
128	2020	18	104.72
158	126	19	5.25
132	2234	4	13.51
282	376	3	7.77
6168	104	10	34.98
348	648	4	18.6
1917	106	7	6.26
893	108	12	16.95
12	4771	8	10.98
3097	228	5	36.25
857	103	27	33.07
128	7944	6	42.14
353	1594	5	34.93
119	8299	3	14.47
102	2025	71	343.31
596	710	17	149.03
3220	210	8	64.26
133	928	5	10.94
1533	7364	3	38
219	369	7	24.11
4720	101	15	35.12
246	697	4	15.14
4512	116	4	15.03
390	376	5	21.64
1382	412	3	17.97
3932	104	13	37.51
15774	14	3	8.01
3883	110	5	14.75
5767	104	5	9.98
183	945	3	8.38
287	14021	3	33.14
20574	12	4	17.58
334	6387	3	27.5
1289	519	23	240.13
57	13117	3	16.94
152	3913	5	29.03
243	175	5	4.74
4233	101	7	5.39
5258	14	13	33.3
4232	2194	7	96.3
32738	18759	3	77.2
155	999	4	10.51
5865	127	4	20.78
1678	814	5	43.98
13797	8	3	23.63
1643	132	3	6.75
2761	492	20	237.73
1375	12	25	23.31
443	146	14	43.61
3415	104	9	16.72
105	4268	5	7.94
627	5149	3	29.39
101	1828	30	46.67
134	1925	3	7.88
4241	142	4	21.1
105	2688	6	6.26
625	9	6	11.84
129	319	7	4.96
116	12755	4	26.49
3376	14	7	4.04
105	2458	13	27.73
12238	12	8	33.21
129	6917	3	15.41
105	6947	3	5.24
16108	104	3	11.34
15088	102	6	29.96
102	4569	20	79.35
101	5757	11	24.76
125	3640	9	48.85
29243	1611	3	52.5
1352	12	29	32.89
101	33991	3	18.16
319	9453	6	70.34
2111	129	12	60.81
226	4505	3	21.17
1386	21287	5	87.9
229	161	6	5.59
112	1948	4	5.86
703	12	27	5.36
2742	104	57	315.03
105	9377	5	17.79
9924	116	3	15.76
2445	210	3	16.29
10534	106	3	9.3
118	4284	4	14.85
101	10491	3	4.01
103	11978	3	8.47
203	415	3	5.62
1124	330	3	15.41
743	1799	3	22.99
2342	127	3	7.59
679	106	14	5.45
2718	110	5	10.98
102	16428	5	23.86
17	211	6	15.38
12	8412	4	5.79
4164	142	3	13.99
1001	12	32	25.57
159	10856	3	23.73
2408	2941	3	33.9
6084	112	7	35.63
1577	243	5	29.4
292	213	3	4.07
16104	4323	5	94.21
227	132	14	16.66
1149	451	6	42.87
602	556	3	14.59
4852	14	8	11.61
57	1544	23	99.92
112	1156	13	33.03
12361	106	4	16.65
266	37036	3	45.36
112	7856	3	12.13
16403	101	3	7.3
1180	108	11	19.04
169	470	6	14.81
5370	102	8	19.34
603	1549	18	190.66
4373	144	4	21.59
34088	12	3	18.78
109	5938	3	8.26
1272	7476	4	51.6
3539	102	5	3.87
102	26312	3	14.98
408	713	3	13.86
137	6594	3	16.51
5105	133	22	205.02
15381	104	6	31.75
741	132	4	5.36
101	14255	3	6.06
145	4115	3	14.07
113	2148	4	7.51
554	3461	13	152.19
939	140	7	21.44
18432	14	3	8.79
17411	101	3	8.07
588	759	4	24.01
522	961	4	24.93
524	194	6	19.3
108	22613	3	19.74
115	4722	3	9.66
1547	108	8	13.3
924	9114	3	36.54
102	13300	6	26.9
2864	15345	3	48.66
2335	665	3	23.93
141	5941	4	24.42
4498	14	13	28
407	227	3	6.61
409	997	3	15.91
855	113	8	11.59
606	3068	4	36.23
225	222	8	19.39
9046	104	6	21.25
11092	12	3	4.84
2236	14	14	12.52
101	21264	4	16.77
617	702	3	15.92
124	516	6	5.29
7397	12	9	24.33
155	557	11	37.77
156	788	8	28.87
2050	5029	4	51.49
101	16789	3	7.3
242	994	8	46.76
271	443	33	246
123	22190	3	24.9
511	103	26	11.84
622	21446	5	79.53
128	5141	4	19.83
174	9484	6	56.79
445	442	35	307.23
347	1227	5	32
483	18825	3	39.92
785	115	17	47.1
307	33712	3	46.76
216	620	5	18.53
250	2430	4	25.74
189	469	5	12.77
252	215	14	51.31
104	2778	9	13.54
217	1094	3	11.6
101	2101	18	17.42
105	798	42	88.76
187	563	3	5.82
4535	102	9	19.93
1498	106	40	140.43
105	6376	4	8.32
104	6492	25	157.42
105	18244	3	13.09
6143	138	3	15.97
1952	132	5	17.52
5568	14	9	17.75
123	1541	9	30.45
3750	104	15	46.18
652	146	8	22.08
101	17694	3	8.07
1708	12	21	21.52
18621	12	5	23.11
12205	18938	5	113.79
426	131	16	42.57
2018	106	8	9.42
15445	14	3	7.33
5054	102	7	14.19
105	3648	7	12.89
159	2395	9	56.47
129	1186	3	4.14
2671	147	10	62.06
660	103	24	15.45
694	196	8	34.41
104	1536	9	4.77
8558	102	7	23.71
188	1492	5	23.6
105	1164	31	70.03
190	258	17	58.92
544	232	15	86.7
1054	175	6	24.53
3032	109	11	40.69
102	5504	22	105.93
102	7494	15	73.19
3512	2607	17	268.31
102	5785	8	21.01
480	376	8	44.95
103	6157	5	10.47
104	7399	4	8.73
2396	122	6	20.79
310	209	3	4.49
4	32234	3	39.64
133	366	6	6.09
86	682	3	6.94
696	108	13	14.34
102	40681	3	21.6
1056	143	13	59.76
152	4194	3	14.86
101	20144	4	14.95
337	212	5	12.7
934	4173	6	69.28
1807	450	9	80.25
123	3918	5	21.5
12	23299	5	25.99
6143	103	5	10.47
112	8773	6	34.94
101	20958	3	10.14
111	10987	3	14.89
2629	113	3	5.44
578	117	15	31.24
1193	136	3	5.27
179	782	3	6.93
154	854	4	9.51
124	820	4	3.98
5892	1097	4	47.85
222	18600	3	34.06
11848	102	10	55.47
2793	105	7	9.44
111	12604	3	15.83
1983	6057	5	68.87
103	4785	4	4.81
574	114	8	7.93
102	5173	7	14.49
3417	596	4	36.99
12564	14	5	14.94
105	817	22	23.84
161	779	3	6.14
1137	122	4	5.38
724	192	12	61.44
6797	14	9	22
308	1548	15	132.87
12649	104	11	71.47
102	2832	54	279.03
105	2213	15	32.85
2739	311	4	29.98
105	490	32	27.37
690	1103	6	47.2
30530	12	3	14.37
133	5286	4	21.79
954	14	62	115.21
4027	103	6	9.05
104	6802	3	4.29
179	537	14	62.5
5352	781	3	31.12
21694	104	4	22.47
155	580	5	10.33
209	1233	3	11.9
12677	14	4	9.99
865	4486	3	30.42
10337	14	6	16.77
301	7517	3	28.02
13670	2761	9	172.2
126	664	22	81.55
716	128	15	48.59
3334	469	5	45.95
184	2733	3	15.1
5289	103	4	5.54
11866	102	3	7.66
4611	189	3	18.85
3524	103	6	7.49
1569	672	18	194.79
1029	504	3	17.2
4129	121	4	15.37
4238	12	11	18.12
216	1302	5	26.02
353	5214	3	26.22
186	3154	10	78.18
282	150	6	5.57
189	1965	3	13.05
1204	447	3	17.46
105	5442	6	14.8
513	1552	6	48.04
131	6092	3	14.99
2488	12	10	5.76
350	144	10	20.63
412	193	3	4.88
12	6864	6	10.05
10840	14	3	4.63
104	5711	4	6.23
8096	16749	5	103.04
130	5569	3	13.82
8182	413	4	43.7
2424	151	3	11.12
413	471	4	17.67
219	14	260	372.17
163	3819	6	40.14
246	965	3	11.72
8587	485	4	45.14
102	1751	46	154.13
629	731	15	130.44
6147	284	4	36.56
3936	1914	18	278.77
1569	393	3	18.43
183	717	9	38.55
210	1006	4	16.41
126	401	29	97.53
847	1085	3	20.75
183	3072	4	23.2
256	7175	3	25.97
916	1202	3	21.76
2451	103	7	6.08
736	681	3	16.78
227	109	45	49.28
105	29077	3	19.02
10291	106	7	33.98
107	2496	9	24.89
108	636	32	79.41
3704	113	3	7.42
1662	721	3	22.28
639	119	10	16.33
131	9409	3	18.62
3497	12	9	8.47
6698	152	4	27
1067	207	3	10.93
105	12056	4	14.95
641	4323	3	28.21
1483	2548	3	29.66
111	20768	5	44.17
7594	1524	4	53.45
2025	141	4	14.27
17345	12	3	8.64
113	5350	4	15.53
134	10831	3	20.53
145	296	6	5.88
108	18473	3	17.52
148	1975	4	14.85
1126	270	4	20.36
118	272	35	75.5
115	1134	6	9.66
101	12798	5	13.74
174	352	5	8.77
113	1231	8	16.37
20182	101	3	9
204	323	11	41.17
1286	14	18	8.07
131	13529	3	21.66
2306	103	10	12.86
331	181	35	191.84
7656	14	4	5.1
4580	103	4	4.42
461	109	24	35.68
2407	153	3	11.19
101	10472	10	39.96
12308	14	4	9.99
1463	4308	3	33.38
3351	524	3	25.16
111	3206	3	5.56
1585	270	3	15.67
341	152	5	5.55
10833	109	7	43.91
4652	146	3	15.05
5587	12	5	4.66
